material_id,miller,mismatch_pct,mismatch_a_pct,mismatch_b_pct,angle_diff_deg,details
mp-1029773,"(1, 0, 1)",5.777,5.777,2.67,28.62,"film(2,1) Li(7,4)"
mp-1029773,"(1, 0, 0)",5.777,5.777,2.67,28.62,"film(2,1) Li(7,4)"
mp-1029773,"(0, 1, 1)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 1, 1)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 1, 1)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 1, 1)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 1, 1)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 1, 1)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 1, 1)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 1, 1)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 1, 0)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 1, 0)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 1, 0)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 1, 0)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 1, 0)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 1, 0)",3.215,3.215,2.67,28.62,"film(1,1) Li(2,4)"
mp-1029773,"(0, 0, 1)",4.442,3.215,4.442,56.22,"film(1,3) Li(2,6)"
mp-1029773,"(0, 0, 1)",4.442,3.215,4.442,56.22,"film(1,3) Li(2,6)"
mp-1029773,"(0, 0, 1)",4.442,3.215,4.442,56.22,"film(1,3) Li(2,6)"
mp-1029773,"(0, 0, 1)",4.442,3.215,4.442,56.22,"film(1,3) Li(2,6)"
mp-1029773,"(0, 0, 1)",4.442,3.215,4.442,56.22,"film(1,3) Li(2,6)"
mp-17892,"(1, 1, 1)",8.677,1.235,8.677,16.06,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 1)",8.677,1.235,8.677,16.06,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 1)",8.677,1.235,8.677,16.06,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 1)",8.677,1.235,8.677,16.06,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 1)",8.677,1.235,8.677,16.06,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 1)",8.677,1.235,8.677,16.06,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 1)",8.677,1.235,8.677,16.06,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 1)",8.677,1.235,8.677,16.06,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 1)",8.677,1.235,8.677,16.06,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 1)",8.677,1.235,8.677,16.06,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 0)",3.049,1.43,3.049,29.78,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 0)",3.049,1.43,3.049,29.78,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 0)",3.049,1.43,3.049,29.78,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 0)",3.049,1.43,3.049,29.78,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 0)",3.049,1.43,3.049,29.78,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 0)",3.049,1.43,3.049,29.78,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 0)",3.049,1.43,3.049,29.78,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 0)",3.049,1.43,3.049,29.78,"film(1,1) Li(2,4)"
mp-17892,"(1, 1, 0)",3.049,1.43,3.049,29.78,"film(1,1) Li(2,4)"
mp-17892,"(1, 0, 1)",3.069,0.501,3.069,28.62,"film(2,1) Li(7,4)"
mp-17892,"(1, 0, 1)",3.069,0.501,3.069,28.62,"film(2,1) Li(7,4)"
mp-17892,"(1, 0, 1)",3.069,0.501,3.069,28.62,"film(2,1) Li(7,4)"
mp-17892,"(1, 0, 1)",3.069,0.501,3.069,28.62,"film(2,1) Li(7,4)"
mp-17892,"(1, 0, 1)",3.069,0.501,3.069,28.62,"film(2,1) Li(7,4)"
mp-17892,"(1, 0, 0)",3.069,0.501,3.069,28.62,"film(2,1) Li(7,4)"
mp-17892,"(1, 0, 0)",3.069,0.501,3.069,28.62,"film(2,1) Li(7,4)"
mp-17892,"(1, 0, 0)",3.069,0.501,3.069,28.62,"film(2,1) Li(7,4)"
mp-17892,"(0, 1, 1)",6.642,6.642,2.997,30.82,"film(4,1) Li(7,4)"
mp-17892,"(0, 1, 1)",6.642,6.642,2.997,30.82,"film(4,1) Li(7,4)"
mp-17892,"(0, 1, 1)",6.642,6.642,2.997,30.82,"film(4,1) Li(7,4)"
mp-17892,"(0, 1, 1)",6.642,6.642,2.997,30.82,"film(4,1) Li(7,4)"
mp-17892,"(0, 1, 1)",6.642,6.642,2.997,30.82,"film(4,1) Li(7,4)"
mp-17892,"(0, 1, 1)",6.642,6.642,2.997,30.82,"film(4,1) Li(7,4)"
mp-17892,"(0, 1, 1)",6.642,6.642,2.997,30.82,"film(4,1) Li(7,4)"
mp-17892,"(0, 1, 0)",6.642,6.642,2.997,30.82,"film(4,1) Li(7,4)"
mp-17892,"(0, 1, 0)",6.642,6.642,2.997,30.82,"film(4,1) Li(7,4)"
mp-17892,"(0, 1, 0)",6.642,6.642,2.997,30.82,"film(4,1) Li(7,4)"
mp-17892,"(0, 1, 0)",6.642,6.642,2.997,30.82,"film(4,1) Li(7,4)"
mp-17892,"(0, 1, 0)",6.642,6.642,2.997,30.82,"film(4,1) Li(7,4)"
mp-17892,"(0, 0, 1)",6.564,6.564,1.241,0.45,"film(4,1) Li(7,2)"
mp-17892,"(0, 0, 1)",6.564,6.564,1.241,0.45,"film(4,1) Li(7,2)"
mp-17892,"(0, 0, 1)",6.564,6.564,1.241,0.45,"film(4,1) Li(7,2)"
mp-17892,"(0, 0, 1)",6.564,6.564,1.241,0.45,"film(4,1) Li(7,2)"
mp-17892,"(0, 0, 1)",6.564,6.564,1.241,0.45,"film(4,1) Li(7,2)"
mp-17892,"(0, 0, 1)",6.564,6.564,1.241,0.45,"film(4,1) Li(7,2)"
mp-29820,"(1, 1, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 1, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 1, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 1, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 1, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 1, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 1, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 1, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 1, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 1, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 1, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 1, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 1, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 1, 0)",5.996,5.996,2.17,28.62,"film(1,2) Li(5,7)"
mp-29820,"(1, 1, 0)",5.996,5.996,2.17,28.62,"film(1,2) Li(5,7)"
mp-29820,"(1, 1, 0)",5.996,5.996,2.17,28.62,"film(1,2) Li(5,7)"
mp-29820,"(1, 1, 0)",5.996,5.996,2.17,28.62,"film(1,2) Li(5,7)"
mp-29820,"(1, 1, 0)",5.996,5.996,2.17,28.62,"film(1,2) Li(5,7)"
mp-29820,"(1, 1, 0)",5.996,5.996,2.17,28.62,"film(1,2) Li(5,7)"
mp-29820,"(1, 1, 0)",5.996,5.996,2.17,28.62,"film(1,2) Li(5,7)"
mp-29820,"(1, 0, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 0, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 0, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 0, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 0, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 0, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 0, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 0, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 0, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 0, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 0, 1)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 0, 0)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(1, 0, 0)",5.996,2.17,5.996,28.62,"film(2,1) Li(7,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 1)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 0)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 0)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 0)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 0)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 0)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 0)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 0)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 1, 0)",5.996,2.591,5.996,28.62,"film(1,1) Li(2,5)"
mp-29820,"(0, 0, 1)",2.591,2.591,2.17,28.62,"film(1,2) Li(2,7)"
mp-29820,"(0, 0, 1)",2.591,2.591,2.17,28.62,"film(1,2) Li(2,7)"
mp-29820,"(0, 0, 1)",2.591,2.591,2.17,28.62,"film(1,2) Li(2,7)"
mp-29820,"(0, 0, 1)",2.591,2.591,2.17,28.62,"film(1,2) Li(2,7)"
mp-29820,"(0, 0, 1)",2.591,2.591,2.17,28.62,"film(1,2) Li(2,7)"
mp-29820,"(0, 0, 1)",2.591,2.591,2.17,28.62,"film(1,2) Li(2,7)"
mp-29820,"(0, 0, 1)",2.591,2.591,2.17,28.62,"film(1,2) Li(2,7)"
mp-29820,"(0, 0, 1)",2.591,2.591,2.17,28.62,"film(1,2) Li(2,7)"
mp-29820,"(0, 0, 1)",2.591,2.591,2.17,28.62,"film(1,2) Li(2,7)"
mp-29820,"(0, 0, 1)",2.591,2.591,2.17,28.62,"film(1,2) Li(2,7)"
mp-570258,"(1, 1, 1)",4.767,4.767,2.603,18.4,"film(3,1) Li(7,3)"
mp-570258,"(1, 1, 1)",4.767,4.767,2.603,18.4,"film(3,1) Li(7,3)"
mp-570258,"(1, 1, 1)",4.767,4.767,2.603,18.4,"film(3,1) Li(7,3)"
mp-570258,"(1, 1, 1)",4.767,4.767,2.603,18.4,"film(3,1) Li(7,3)"
mp-570258,"(1, 1, 1)",4.767,4.767,2.603,18.4,"film(3,1) Li(7,3)"
mp-570258,"(1, 1, 1)",4.767,4.767,2.603,18.4,"film(3,1) Li(7,3)"
mp-570258,"(1, 1, 1)",4.767,4.767,2.603,18.4,"film(3,1) Li(7,3)"
mp-570258,"(1, 1, 0)",5.943,5.943,4.537,27.1,"film(4,3) Li(7,7)"
mp-570258,"(1, 1, 0)",5.943,5.943,4.537,27.1,"film(4,3) Li(7,7)"
mp-570258,"(1, 1, 0)",5.943,5.943,4.537,27.1,"film(4,3) Li(7,7)"
mp-570258,"(1, 1, 0)",5.943,5.943,4.537,27.1,"film(4,3) Li(7,7)"
mp-570258,"(1, 1, 0)",5.943,5.943,4.537,27.1,"film(4,3) Li(7,7)"
mp-570258,"(1, 1, 0)",5.943,5.943,4.537,27.1,"film(4,3) Li(7,7)"
mp-570258,"(1, 1, 0)",5.943,5.943,4.537,27.1,"film(4,3) Li(7,7)"
mp-570258,"(1, 0, 1)",4.391,4.391,0.43,28.62,"film(3,2) Li(8,7)"
mp-570258,"(1, 0, 1)",4.391,4.391,0.43,28.62,"film(3,2) Li(8,7)"
mp-570258,"(1, 0, 1)",4.391,4.391,0.43,28.62,"film(3,2) Li(8,7)"
mp-570258,"(1, 0, 0)",5.906,4.391,5.906,28.62,"film(3,4) Li(8,7)"
mp-570258,"(1, 0, 0)",5.906,4.391,5.906,28.62,"film(3,4) Li(8,7)"
mp-570258,"(1, 0, 0)",5.906,4.391,5.906,28.62,"film(3,4) Li(8,7)"
mp-570258,"(1, 0, 0)",5.906,4.391,5.906,28.62,"film(3,4) Li(8,7)"
mp-570258,"(0, 1, 1)",4.391,0.43,4.391,28.62,"film(2,3) Li(7,8)"
mp-570258,"(0, 1, 1)",4.391,0.43,4.391,28.62,"film(2,3) Li(7,8)"
mp-570258,"(0, 1, 1)",4.391,0.43,4.391,28.62,"film(2,3) Li(7,8)"
mp-570258,"(0, 1, 1)",4.391,0.43,4.391,28.62,"film(2,3) Li(7,8)"
mp-570258,"(0, 1, 0)",5.973,0.367,5.973,30.65,"film(2,4) Li(7,7)"
mp-570258,"(0, 1, 0)",5.973,0.367,5.973,30.65,"film(2,4) Li(7,7)"
mp-570258,"(0, 1, 0)",5.973,0.367,5.973,30.65,"film(2,4) Li(7,7)"
mp-570258,"(0, 1, 0)",5.973,0.367,5.973,30.65,"film(2,4) Li(7,7)"
mp-570258,"(0, 1, 0)",5.973,0.367,5.973,30.65,"film(2,4) Li(7,7)"
mp-570258,"(0, 1, 0)",5.973,0.367,5.973,30.65,"film(2,4) Li(7,7)"
mp-570258,"(0, 0, 1)",4.422,4.422,4.422,15.86,"film(3,3) Li(7,7)"
mp-570258,"(0, 0, 1)",4.422,4.422,4.422,15.86,"film(3,3) Li(7,7)"
mp-570258,"(0, 0, 1)",4.422,4.422,4.422,15.86,"film(3,3) Li(7,7)"
mp-570258,"(0, 0, 1)",4.422,4.422,4.422,15.86,"film(3,3) Li(7,7)"
mp-570505,"(1, 1, 1)",6.396,6.396,5.754,27.15,"film(1,1) Li(3,5)"
mp-570505,"(1, 1, 1)",6.396,6.396,5.754,27.15,"film(1,1) Li(3,5)"
mp-570505,"(1, 1, 1)",6.396,6.396,5.754,27.15,"film(1,1) Li(3,5)"
mp-570505,"(1, 1, 1)",6.396,6.396,5.754,27.15,"film(1,1) Li(3,5)"
mp-570505,"(1, 1, 1)",6.396,6.396,5.754,27.15,"film(1,1) Li(3,5)"
mp-570505,"(1, 1, 1)",6.396,6.396,5.754,27.15,"film(1,1) Li(3,5)"
mp-570505,"(1, 1, 1)",6.396,6.396,5.754,27.15,"film(1,1) Li(3,5)"
mp-570505,"(1, 1, 1)",6.396,6.396,5.754,27.15,"film(1,1) Li(3,5)"
mp-570505,"(1, 1, 1)",6.396,6.396,5.754,27.15,"film(1,1) Li(3,5)"
mp-570505,"(1, 1, 0)",6.657,6.657,6.396,6.98,"film(1,1) Li(3,3)"
mp-570505,"(1, 1, 0)",6.657,6.657,6.396,6.98,"film(1,1) Li(3,3)"
mp-570505,"(1, 1, 0)",6.657,6.657,6.396,6.98,"film(1,1) Li(3,3)"
mp-570505,"(1, 1, 0)",6.657,6.657,6.396,6.98,"film(1,1) Li(3,3)"
mp-570505,"(1, 1, 0)",6.657,6.657,6.396,6.98,"film(1,1) Li(3,3)"
mp-570505,"(1, 1, 0)",6.657,6.657,6.396,6.98,"film(1,1) Li(3,3)"
mp-570505,"(1, 1, 0)",6.657,6.657,6.396,6.98,"film(1,1) Li(3,3)"
mp-570505,"(1, 1, 0)",6.657,6.657,6.396,6.98,"film(1,1) Li(3,3)"
mp-570505,"(1, 1, -1)",6.396,6.396,2.589,5.46,"film(1,2) Li(3,7)"
mp-570505,"(1, 1, -1)",6.396,6.396,2.589,5.46,"film(1,2) Li(3,7)"
mp-570505,"(1, 1, -1)",6.396,6.396,2.589,5.46,"film(1,2) Li(3,7)"
mp-570505,"(1, 1, -1)",6.396,6.396,2.589,5.46,"film(1,2) Li(3,7)"
mp-570505,"(1, 1, -1)",6.396,6.396,2.589,5.46,"film(1,2) Li(3,7)"
mp-570505,"(1, 1, -1)",6.396,6.396,2.589,5.46,"film(1,2) Li(3,7)"
mp-570505,"(1, 1, -1)",6.396,6.396,2.589,5.46,"film(1,2) Li(3,7)"
mp-570505,"(1, 1, -1)",6.396,6.396,2.589,5.46,"film(1,2) Li(3,7)"
mp-570505,"(1, 0, 1)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, 1)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, 1)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, 0)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, 0)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, 0)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, 0)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, 0)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, 0)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, 0)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, 0)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, -1)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, -1)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, -1)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, -1)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, -1)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(1, 0, -1)",2.84,2.84,0.863,28.62,"film(1,1) Li(2,3)"
mp-570505,"(0, 1, 0)",6.657,6.396,6.657,50.26,"film(1,1) Li(3,3)"
mp-570505,"(0, 1, 0)",6.657,6.396,6.657,50.26,"film(1,1) Li(3,3)"
mp-570505,"(0, 1, 0)",6.657,6.396,6.657,50.26,"film(1,1) Li(3,3)"
mp-570505,"(0, 1, 0)",6.657,6.396,6.657,50.26,"film(1,1) Li(3,3)"
mp-570505,"(0, 1, 0)",6.657,6.396,6.657,50.26,"film(1,1) Li(3,3)"
mp-1227905,"(1, 1, 1)",4.995,4.995,0.451,34.33,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 1)",4.995,4.995,0.451,34.33,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 1)",4.995,4.995,0.451,34.33,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 1)",4.995,4.995,0.451,34.33,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 1)",4.995,4.995,0.451,34.33,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 1)",4.995,4.995,0.451,34.33,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 1)",4.995,4.995,0.451,34.33,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 1)",4.995,4.995,0.451,34.33,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 1)",4.995,4.995,0.451,34.33,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 1)",4.995,4.995,0.451,34.33,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 1)",4.995,4.995,0.451,34.33,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 1)",4.995,4.995,0.451,34.33,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 0)",4.995,4.995,0.048,28.62,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 0)",4.995,4.995,0.048,28.62,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 0)",4.995,4.995,0.048,28.62,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 0)",4.995,4.995,0.048,28.62,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 0)",4.995,4.995,0.048,28.62,"film(3,1) Li(6,7)"
mp-1227905,"(1, 1, 0)",4.995,4.995,0.048,28.62,"film(3,1) Li(6,7)"
mp-1227905,"(1, 0, 1)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 1)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 1)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 1)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 1)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 1)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 1)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 1)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 0)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 0)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 0)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 0)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 0)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 0)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(1, 0, 0)",2.438,2.438,0.048,28.62,"film(2,1) Li(7,7)"
mp-1227905,"(0, 1, 1)",2.177,2.177,0.048,28.62,"film(2,1) Li(5,7)"
mp-1227905,"(0, 1, 1)",2.177,2.177,0.048,28.62,"film(2,1) Li(5,7)"
mp-1227905,"(0, 1, 1)",2.177,2.177,0.048,28.62,"film(2,1) Li(5,7)"
mp-1227905,"(0, 1, 1)",2.177,2.177,0.048,28.62,"film(2,1) Li(5,7)"
mp-1227905,"(0, 1, 0)",2.177,2.177,0.048,28.62,"film(2,1) Li(5,7)"
mp-1227905,"(0, 1, 0)",2.177,2.177,0.048,28.62,"film(2,1) Li(5,7)"
mp-1227905,"(0, 1, 0)",2.177,2.177,0.048,28.62,"film(2,1) Li(5,7)"
mp-1227905,"(0, 0, 1)",5.002,5.002,5.002,47.4,"film(3,1) Li(6,2)"
mp-1227905,"(0, 0, 1)",5.002,5.002,5.002,47.4,"film(3,1) Li(6,2)"
mp-1227905,"(0, 0, 1)",5.002,5.002,5.002,47.4,"film(3,1) Li(6,2)"
mp-1227905,"(0, 0, 1)",5.002,5.002,5.002,47.4,"film(3,1) Li(6,2)"
mp-1227905,"(0, 0, 1)",5.002,5.002,5.002,47.4,"film(3,1) Li(6,2)"
mp-531265,"(1, 1, 1)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 1, 1)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 1, 1)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 1, 1)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 1, 1)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 1, 0)",2.131,0.127,2.131,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 1, 0)",2.131,0.127,2.131,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 1, 0)",2.131,0.127,2.131,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 1, 0)",2.131,0.127,2.131,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 1, 0)",2.131,0.127,2.131,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 1, 0)",2.131,0.127,2.131,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 1, 0)",2.131,0.127,2.131,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 0, 1)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 0, 1)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 0, 1)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 0, 1)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 0, 1)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 0, 1)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 0, 1)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 0, 0)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 0, 0)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
mp-531265,"(1, 0, 0)",2.131,2.131,0.127,28.62,"film(2,2) Li(7,7)"
