material_id,formula,passed,min_dE_eV,details
mp-757621,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-759385,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-759465,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-759669,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-760063,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-761045,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-761218,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-763941,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-764816,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-764924,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-765221,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-765390,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-765719,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-774185,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-774316,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-774350,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-776963,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-777519,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-777763,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-780301,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-780473,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-780525,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-849465,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-849631,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-849640,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-849672,Mn6OF11,False,,材料本身不稳定（不在凸包上）
mp-504168,Mn6P7O24,False,,材料本身不稳定（不在凸包上）
mp-26066,Mn6PO12,False,,材料本身不稳定（不在凸包上）
mp-22290,Mn6Si7Ni16,False,,与 Li 反应: min dE = -0.051 eV/atom
mp-1211554,Mn6Si8Mo5,True,,稳定: min dE = -0.039 eV/atom
mp-1211172,Mn6Te5O16,False,,与 Li 反应: min dE = -0.987 eV/atom
mp-772816,Mn6Zn3O16,False,,材料本身不稳定（不在凸包上）
mp-778008,Mn7(P2O7)4,False,,与 Li 反应: min dE = -0.741 eV/atom
mp-770696,Mn7(PO4)6,False,,材料本身不稳定（不在凸包上）
mp-1222189,Mn7(Si2Mo)4,False,,材料本身不稳定（不在凸包上）
mp-1221730,Mn7Al4V5,False,,材料本身不稳定（不在凸包上）
mp-21256,Mn7C3,False,,材料本身不稳定（不在凸包上）
mp-773028,Mn7Cr12O48,False,,材料本身不稳定（不在凸包上）
mp-769632,Mn7CrO16,False,,材料本身不稳定（不在凸包上）
mp-867575,Mn7F16,False,,材料本身不稳定（不在凸包上）
mp-753607,Mn7F18,False,,材料本身不稳定（不在凸包上）
mp-1221991,Mn7Fe3,False,,材料本身不稳定（不在凸包上）
mp-1221903,Mn7Ni8Sn,False,,材料本身不稳定（不在凸包上）
mp-754430,Mn7O12,False,,材料本身不稳定（不在凸包上）
mp-753904,Mn7O7F,False,,材料本身不稳定（不在凸包上）
mp-1222225,Mn7Si3O14,False,,材料本身不稳定（不在凸包上）
mp-3224,Mn7SiO12,False,,与 Li 反应: min dE = -0.722 eV/atom
mp-1221763,Mn7SnN2,False,,材料本身不稳定（不在凸包上）
mp-531842,Mn7V5O16,False,,材料本身不稳定（不在凸包上）
mp-532522,Mn7V5O16,False,,材料本身不稳定（不在凸包上）
mp-1211131,Mn8(Al9Zn)3,False,,材料本身不稳定（不在凸包上）
mp-23512,Mn8Cl3O10,False,,与 Li 反应: min dE = -0.773 eV/atom
mp-25773,Mn8Cl3O10,False,,与 Li 反应: min dE = -0.773 eV/atom
mp-532104,Mn8Cu7O20,False,,材料本身不稳定（不在凸包上）
mp-1246446,Mn8Fe3N8,False,,材料本身不稳定（不在凸包上）
mp-1003403,Mn8HO16,False,,材料本身不稳定（不在凸包上）
mp-1221748,Mn8Nb3Al,True,,稳定: min dE = -0.000 eV/atom
mp-1221787,Mn8Nb3Si,False,,材料本身不稳定（不在凸包上）
mp-763224,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-776594,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-776958,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-776960,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-777370,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-779298,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-779329,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-779448,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-780867,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-780875,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-781601,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-781602,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-849449,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-850360,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-850877,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-850897,Mn8O13F3,False,,材料本身不稳定（不在凸包上）
mp-1197207,Mn8Si8Mo3,False,,材料本身不稳定（不在凸包上）
mp-1213259,Mn8Sn5,False,,材料本身不稳定（不在凸包上）
mp-685488,Mn9(Cu3O10)2,False,,材料本身不稳定（不在凸包上）
mp-1246116,Mn9(FeN4)2,False,,材料本身不稳定（不在凸包上）
mp-769622,Mn9(FeO6)4,False,,材料本身不稳定（不在凸包上）
mp-504117,Mn9(P2O7)8,False,,材料本身不稳定（不在凸包上）
mp-704227,Mn9(PO4)8,False,,材料本身不稳定（不在凸包上）
mp-737304,Mn9(Si2O9)2,False,,材料本身不稳定（不在凸包上）
mp-1221707,Mn9Al4V3,False,,材料本身不稳定（不在凸包上）
mp-30411,Mn9Au31,False,,材料本身不稳定（不在凸包上）
mp-753618,Mn9FeO10,False,,材料本身不稳定（不在凸包上）
mp-1045310,Mn9Zn2O13,False,,材料本身不稳定（不在凸包上）
mp-1221877,Mn9Zn3O16,False,,材料本身不稳定（不在凸包上）
mp-1279432,MnAgO2,False,,与 Li 反应: min dE = -0.829 eV/atom
mp-996995,MnAgO2,False,,与 Li 反应: min dE = -0.829 eV/atom
mp-997160,MnAgO2,False,,与 Li 反应: min dE = -0.829 eV/atom
mp-997162,MnAgO2,False,,与 Li 反应: min dE = -0.829 eV/atom
mp-754229,MnAgO3,False,,材料本身不稳定（不在凸包上）
mp-12067,MnAl,True,,稳定: min dE = 0.000 eV/atom
mp-771,MnAl,True,,稳定: min dE = 0.000 eV/atom
mp-1104165,MnAl12,False,,与 Li 反应: min dE = -0.150 eV/atom
mp-1221672,MnAl12Fe,False,,与 Li 反应: min dE = -0.112 eV/atom
mp-1221714,MnAl24Cr,False,,与 Li 反应: min dE = -0.151 eV/atom
mp-1221642,MnAl2Co,False,,材料本身不稳定（不在凸包上）
mp-1221662,MnAl2Cr3,True,,稳定: min dE = -0.008 eV/atom
mp-1221660,MnAl2Cu,False,,材料本身不稳定（不在凸包上）
mp-1221656,MnAl2Ni,True,,稳定: min dE = -0.002 eV/atom
mp-755882,MnAl2O4,False,,与 Li 反应: min dE = -0.369 eV/atom
mp-173,MnAl6,False,,与 Li 反应: min dE = -0.113 eV/atom
mp-5491,MnAlAu2,False,,与 Li 反应: min dE = -0.287 eV/atom
mp-3623,MnAlCo2,True,,稳定: min dE = -0.000 eV/atom
mp-3574,MnAlCu2,False,,材料本身不稳定（不在凸包上）
mp-1251981,MnAlF5,False,,材料本身不稳定（不在凸包上）
mp-28850,MnAlF5,False,,材料本身不稳定（不在凸包上）
mp-1221620,MnAlFe2,True,,稳定: min dE = -0.000 eV/atom
mp-31185,MnAlFe2,True,,稳定: min dE = -0.000 eV/atom
mp-4922,MnAlNi2,True,,稳定: min dE = -0.000 eV/atom
mp-1221740,MnAlNi6,False,,材料本身不稳定（不在凸包上）
mp-774250,MnAlO3,False,,材料本身不稳定（不在凸包上）
mp-12674,MnAu,False,,材料本身不稳定（不在凸包上）
mp-12675,MnAu,False,,材料本身不稳定（不在凸包上）
mp-11252,MnAu2,False,,与 Li 反应: min dE = -0.367 eV/atom
mp-1186010,MnAu3,False,,材料本身不稳定（不在凸包上）
mp-1206376,MnAu3,False,,材料本身不稳定（不在凸包上）
mp-12565,MnAu4,False,,与 Li 反应: min dE = -0.436 eV/atom
mp-997163,MnAuO2,False,,与 Li 反应: min dE = -0.884 eV/atom
mp-997183,MnAuO2,False,,与 Li 反应: min dE = -0.884 eV/atom
mp-8365,MnB,True,,稳定: min dE = -0.000 eV/atom
mp-585,MnB2,False,,材料本身不稳定（不在凸包上）
mp-17727,MnB2F8,False,,与 Li 反应: min dE = -0.919 eV/atom
mp-1010,MnB4,False,,与 Li 反应: min dE = -0.083 eV/atom
mp-1078253,MnB4,False,,与 Li 反应: min dE = -0.083 eV/atom
mp-1106184,MnB4,False,,与 Li 反应: min dE = -0.083 eV/atom
mp-1221732,MnB4Mo3,False,,材料本身不稳定（不在凸包上）
mp-12209,MnB4O7,False,,与 Li 反应: min dE = -0.515 eV/atom
mp-557663,MnB4O7,False,,与 Li 反应: min dE = -0.515 eV/atom
mp-1221699,MnB4W3,False,,材料本身不稳定（不在凸包上）
mp-1278986,MnBO3,False,,材料本身不稳定（不在凸包上）
mp-1289597,MnBO3,False,,材料本身不稳定（不在凸包上）
mp-761288,MnBO3,False,,材料本身不稳定（不在凸包上）
mp-28306,MnBr2,False,,与 Li 反应: min dE = -0.767 eV/atom
mp-569843,MnBr2,False,,与 Li 反应: min dE = -0.767 eV/atom
mp-571084,MnBr2,False,,与 Li 反应: min dE = -0.767 eV/atom
mp-12335,MnCN2,False,,材料本身不稳定（不在凸包上）
mp-1078473,MnCO3,False,,与 Li 反应: min dE = -0.778 eV/atom
mp-1271783,MnCO3,False,,与 Li 反应: min dE = -0.778 eV/atom
mp-18814,MnCO3,False,,与 Li 反应: min dE = -0.778 eV/atom
mp-690525,MnCO3,False,,与 Li 反应: min dE = -0.778 eV/atom
mp-28233,MnCl2,False,,与 Li 反应: min dE = -0.813 eV/atom
mp-1009133,MnCo,True,,稳定: min dE = -0.000 eV/atom
mp-4492,MnCo2Si,True,,稳定: min dE = -0.000 eV/atom
mp-20840,MnCo2Sn,False,,与 Li 反应: min dE = -0.170 eV/atom
mp-1210746,MnCo3C,False,,材料本身不稳定（不在凸包上）
mp-753551,MnCo3O8,False,,材料本身不稳定（不在凸包上）
mp-757029,MnCo3O8,False,,材料本身不稳定（不在凸包上）
mp-773602,MnCo3O8,False,,材料本身不稳定（不在凸包上）
mp-867992,MnCo3O8,False,,材料本身不稳定（不在凸包上）
mp-1247289,MnCo5N4,False,,材料本身不稳定（不在凸包上）
mp-755620,MnCo5O12,False,,材料本身不稳定（不在凸包上）
mp-1221661,MnCoB,False,,材料本身不稳定（不在凸包上）
mp-1221680,MnCoB2,False,,材料本身不稳定（不在凸包上）
mp-1029367,MnCoN2,False,,与 Li 反应: min dE = -0.368 eV/atom
mp-1181286,MnCoO3,False,,与 Li 反应: min dE = -0.937 eV/atom
mp-20641,MnCoO3,False,,与 Li 反应: min dE = -0.937 eV/atom
mp-1176441,MnCoO4,False,,材料本身不稳定（不在凸包上）
mp-752945,MnCoO4,False,,材料本身不稳定（不在凸包上）
mp-753606,MnCoO4,False,,材料本身不稳定（不在凸包上）
mp-756184,MnCoO4,False,,材料本身不稳定（不在凸包上）
mp-761556,MnCoO4,False,,材料本身不稳定（不在凸包上）
mp-20249,MnCoP,False,,与 Li 反应: min dE = -0.152 eV/atom
mp-1221679,MnCoP2,False,,与 Li 反应: min dE = -0.323 eV/atom
mp-19809,MnCoSi,False,,材料本身不稳定（不在凸包上）
mp-1221669,MnCoSi2,False,,材料本身不稳定（不在凸包上）
mp-1206556,MnCoSn,False,,材料本身不稳定（不在凸包上）
mp-1221689,MnCoSn4,False,,材料本身不稳定（不在凸包上）
mp-1008874,MnCoTe,False,,材料本身不稳定（不在凸包上）
mp-28226,MnCr2O4,False,,与 Li 反应: min dE = -0.556 eV/atom
mp-760027,MnCr3O8,False,,材料本身不稳定（不在凸包上）
mp-1221636,MnCrB2,False,,材料本身不稳定（不在凸包上）
mp-555156,MnCrF5,False,,材料本身不稳定（不在凸包上）
mp-754276,MnCrO4,False,,材料本身不稳定（不在凸包上）
mp-755631,MnCrO4,False,,材料本身不稳定（不在凸包上）
mp-755908,MnCrO4,False,,材料本身不稳定（不在凸包上）
mp-1221673,MnCrP2,False,,材料本身不稳定（不在凸包上）
mp-1221675,MnCrSi2,False,,材料本身不稳定（不在凸包上）
mp-1221774,MnCrTe2,False,,材料本身不稳定（不在凸包上）
mp-22221,MnCu2Sn,False,,材料本身不稳定（不在凸包上）
mp-974747,MnCu3,False,,材料本身不稳定（不在凸包上）
mp-1072398,MnCu4Sn,False,,材料本身不稳定（不在凸包上）
mp-1206085,MnCuF6,False,,与 Li 反应: min dE = -1.435 eV/atom
mp-510589,MnCuO2,False,,与 Li 反应: min dE = -0.776 eV/atom
mp-1176440,MnCuO3,False,,材料本身不稳定（不在凸包上）
mp-1221692,MnCuSe4,False,,与 Li 反应: min dE = -0.992 eV/atom
mp-2012783,MnF2,False,,与 Li 反应: min dE = -0.752 eV/atom
mp-556585,MnF2,False,,与 Li 反应: min dE = -0.752 eV/atom
mp-560902,MnF2,False,,与 Li 反应: min dE = -0.752 eV/atom
mp-615138,MnF2,False,,与 Li 反应: min dE = -0.752 eV/atom
mp-1176433,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-1176437,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-1176438,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-2011351,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-2034494,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-541384,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-556560,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-753295,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-757186,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-758601,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-759525,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-764949,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-765633,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-766789,MnF3,False,,与 Li 反应: min dE = -1.130 eV/atom
mp-541103,MnF4,False,,与 Li 反应: min dE = -1.479 eV/atom
mp-705480,MnF4,False,,与 Li 反应: min dE = -1.479 eV/atom
mp-753574,MnF4,False,,与 Li 反应: min dE = -1.479 eV/atom
mp-759343,MnF4,False,,与 Li 反应: min dE = -1.479 eV/atom
mp-1009134,MnFe,False,,材料本身不稳定（不在凸包上）
mp-761716,MnFe2O3,False,,材料本身不稳定（不在凸包上）
mp-5529,MnFe2Si,True,,稳定: min dE = -0.000 eV/atom
mp-1221628,MnFe3,False,,材料本身不稳定（不在凸包上）
mp-999542,MnFe3,False,,材料本身不稳定（不在凸包上）
mp-1221737,MnFe3P2,False,,材料本身不稳定（不在凸包上）
mp-1221641,MnFe3Si8,False,,材料本身不稳定（不在凸包上）
mp-1221635,MnFe4,False,,材料本身不稳定（不在凸包上）
mp-1221713,MnFe4Si3,False,,材料本身不稳定（不在凸包上）
mp-1221654,MnFeB,False,,材料本身不稳定（不在凸包上）
mp-674482,MnFeO3,False,,材料本身不稳定（不在凸包上）
mp-759744,MnFeO3,False,,材料本身不稳定（不在凸包上）
mp-1101988,MnFeP,False,,与 Li 反应: min dE = -0.186 eV/atom
mp-1221626,MnFeP2,False,,材料本身不稳定（不在凸包上）
mp-1221619,MnFeSi2,False,,材料本身不稳定（不在凸包上）
mp-1221606,MnFeSi4,False,,材料本身不稳定（不在凸包上）
mp-1221751,MnFeSn4,False,,材料本身不稳定（不在凸包上）
mp-1002573,MnHO2,False,,材料本身不稳定（不在凸包上）
mp-1016111,MnHO2,False,,材料本身不稳定（不在凸包上）
mp-1080223,MnHO2,False,,材料本身不稳定（不在凸包上）
mp-1097907,MnHO2,False,,材料本身不稳定（不在凸包上）
mp-29159,MnHO2,False,,材料本身不稳定（不在凸包上）
mp-626068,MnHO2,False,,材料本身不稳定（不在凸包上）
mp-626270,MnHO2,False,,材料本身不稳定（不在凸包上）
mp-626276,MnHO2,False,,材料本身不稳定（不在凸包上）
mp-28013,MnI2,False,,与 Li 反应: min dE = -0.714 eV/atom
mp-9374,MnMoN2,False,,与 Li 反应: min dE = -0.374 eV/atom
mp-19081,MnMoO4,False,,与 Li 反应: min dE = -0.881 eV/atom
mp-19455,MnMoO4,False,,与 Li 反应: min dE = -0.881 eV/atom
mp-2221742,MnMoO4,False,,与 Li 反应: min dE = -0.881 eV/atom
mp-1009130,MnN,False,,与 Li 反应: min dE = -0.287 eV/atom
mp-6933,MnN,False,,与 Li 反应: min dE = -0.287 eV/atom
mp-999517,MnN,False,,与 Li 反应: min dE = -0.287 eV/atom
mp-22100,MnNb2O6,False,,与 Li 反应: min dE = -0.548 eV/atom
mp-29876,MnNb3O6,False,,材料本身不稳定（不在凸包上）
mp-775807,MnNb4O12,False,,材料本身不稳定（不在凸包上）
mp-754809,MnNbO4,False,,材料本身不稳定（不在凸包上）
mp-20335,MnNbP,False,,与 Li 反应: min dE = -0.095 eV/atom
mp-7829,MnNbSi,True,,稳定: min dE = -0.000 eV/atom
mp-11500,MnNi,False,,材料本身不稳定（不在凸包上）
mp-1797,MnNi,False,,材料本身不稳定（不在凸包上）
mp-20440,MnNi2Sn,False,,材料本身不稳定（不在凸包上）
mp-11501,MnNi3,True,,稳定: min dE = -0.000 eV/atom
mp-1221715,MnNi3O4,False,,材料本身不稳定（不在凸包上）
mp-759859,MnNi3O4,False,,材料本身不稳定（不在凸包上）
mp-1221343,MnNi7O8,False,,材料本身不稳定（不在凸包上）
mp-1245706,MnNiN2,False,,材料本身不稳定（不在凸包上）
mp-752562,MnNiO2,False,,材料本身不稳定（不在凸包上）
mp-19331,MnNiO3,False,,与 Li 反应: min dE = -0.963 eV/atom
mp-1102690,MnNiP,False,,与 Li 反应: min dE = -0.212 eV/atom
mp-975423,MnNiP,False,,与 Li 反应: min dE = -0.212 eV/atom
mp-1221342,MnNiP2,False,,材料本身不稳定（不在凸包上）
mp-1221348,MnNiSe2,False,,材料本身不稳定（不在凸包上）
mp-1221364,MnNiTe2,False,,材料本身不稳定（不在凸包上）
mp-1232659,MnO,False,,与 Li 反应: min dE = -0.557 eV/atom
mp-19006,MnO,False,,与 Li 反应: min dE = -0.557 eV/atom
mp-2831286,MnO,False,,与 Li 反应: min dE = -0.557 eV/atom
mp-999539,MnO,False,,与 Li 反应: min dE = -0.557 eV/atom
mp-1271850,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-1272141,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-1354190,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-19326,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-19395,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-25223,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-25275,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-25424,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-33009,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-510408,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-644514,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-755489,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-755671,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-796336,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-796340,MnO2,False,,与 Li 反应: min dE = -0.993 eV/atom
mp-1176425,MnOF,False,,材料本身不稳定（不在凸包上）
mp-1273655,MnOF,False,,材料本身不稳定（不在凸包上）
mp-1277241,MnOF,False,,材料本身不稳定（不在凸包上）
mp-1281811,MnOF,False,,材料本身不稳定（不在凸包上）
mp-2216570,MnOF,False,,材料本身不稳定（不在凸包上）
mp-752784,MnOF,False,,材料本身不稳定（不在凸包上）
mp-752996,MnOF,False,,材料本身不稳定（不在凸包上）
mp-753006,MnOF,False,,材料本身不稳定（不在凸包上）
mp-753271,MnOF,False,,材料本身不稳定（不在凸包上）
mp-754018,MnOF,False,,材料本身不稳定（不在凸包上）
mp-754675,MnOF,False,,材料本身不稳定（不在凸包上）
mp-754911,MnOF,False,,材料本身不稳定（不在凸包上）
mp-755209,MnOF,False,,材料本身不稳定（不在凸包上）
mp-755241,MnOF,False,,材料本身不稳定（不在凸包上）
mp-755257,MnOF,False,,材料本身不稳定（不在凸包上）
mp-755662,MnOF,False,,材料本身不稳定（不在凸包上）
mp-758600,MnOF,False,,材料本身不稳定（不在凸包上）
mp-758951,MnOF,False,,材料本身不稳定（不在凸包上）
mp-759203,MnOF,False,,材料本身不稳定（不在凸包上）
mp-759601,MnOF,False,,材料本身不稳定（不在凸包上）
mp-760369,MnOF,False,,材料本身不稳定（不在凸包上）
mp-760929,MnOF,False,,材料本身不稳定（不在凸包上）
mp-760945,MnOF,False,,材料本身不稳定（不在凸包上）
mp-760966,MnOF,False,,材料本身不稳定（不在凸包上）
mp-761228,MnOF,False,,材料本身不稳定（不在凸包上）
mp-763036,MnOF,False,,材料本身不稳定（不在凸包上）
mp-763204,MnOF,False,,材料本身不稳定（不在凸包上）
mp-763268,MnOF,False,,材料本身不稳定（不在凸包上）
mp-764387,MnOF,False,,材料本身不稳定（不在凸包上）
mp-764450,MnOF,False,,材料本身不稳定（不在凸包上）
mp-777061,MnOF,False,,材料本身不稳定（不在凸包上）
mp-777349,MnOF,False,,材料本身不稳定（不在凸包上）
mp-777354,MnOF,False,,材料本身不稳定（不在凸包上）
mp-782725,MnOF,False,,材料本身不稳定（不在凸包上）
mp-849294,MnOF,False,,材料本身不稳定（不在凸包上）
mp-850984,MnOF,False,,材料本身不稳定（不在凸包上）
mp-861568,MnOF,False,,材料本身不稳定（不在凸包上）
mp-867782,MnOF,False,,材料本身不稳定（不在凸包上）
mp-2662,MnP,False,,与 Li 反应: min dE = -0.311 eV/atom
mp-754064,MnP2,False,,材料本身不稳定（不在凸包上）
mp-26138,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-26340,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-26632,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-26734,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-26982,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-27032,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-2767202,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-540338,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-540416,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-585266,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-697742,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-755561,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-770531,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-770542,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-770558,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-770670,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-770780,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-771388,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-771660,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-935620,MnP2O7,False,,与 Li 反应: min dE = -0.989 eV/atom
mp-1105127,MnP4,False,,与 Li 反应: min dE = -0.562 eV/atom
mp-487,MnP4,False,,与 Li 反应: min dE = -0.562 eV/atom
mp-569522,MnP4,False,,与 Li 反应: min dE = -0.562 eV/atom
mp-571193,MnP4,False,,与 Li 反应: min dE = -0.562 eV/atom
mp-755453,MnP4,False,,与 Li 反应: min dE = -0.562 eV/atom
mp-769096,MnP4,False,,与 Li 反应: min dE = -0.562 eV/atom
mp-1176512,MnP4O11,False,,与 Li 反应: min dE = -0.864 eV/atom
mp-541018,MnP4O11,False,,与 Li 反应: min dE = -0.864 eV/atom
mp-542084,MnP4O11,False,,与 Li 反应: min dE = -0.864 eV/atom
mp-557042,MnP4O11,False,,与 Li 反应: min dE = -0.864 eV/atom
mp-25972,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-26220,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-26940,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-26980,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-27066,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-2767267,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-540022,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-540118,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-540146,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-689981,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-694547,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-756329,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-756668,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-768444,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-770555,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-772265,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-772269,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-777460,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-849889,MnPO4,False,,与 Li 反应: min dE = -0.826 eV/atom
mp-1232516,MnPS3,False,,与 Li 反应: min dE = -1.017 eV/atom
mp-8613,MnPS3,False,,与 Li 反应: min dE = -1.017 eV/atom
mp-8695,MnPSe3,False,,与 Li 反应: min dE = -1.022 eV/atom
mp-1783,MnS,False,,与 Li 反应: min dE = -0.760 eV/atom
mp-2065,MnS,False,,与 Li 反应: min dE = -0.760 eV/atom
mp-2562,MnS,False,,与 Li 反应: min dE = -0.760 eV/atom
mp-1018804,MnS2,False,,与 Li 反应: min dE = -0.906 eV/atom
mp-1386044,MnS2,False,,与 Li 反应: min dE = -0.906 eV/atom
mp-1422029,MnS2,False,,与 Li 反应: min dE = -0.906 eV/atom
mp-27818,MnSO3,False,,材料本身不稳定（不在凸包上）
mp-560522,MnSO3,False,,材料本身不稳定（不在凸包上）
mp-22554,MnSO4,False,,与 Li 反应: min dE = -1.061 eV/atom
mp-1104701,MnSO5,False,,材料本身不稳定（不在凸包上）
mp-2224849,MnSO5,False,,材料本身不稳定（不在凸包上）
mp-10204,MnSe,False,,与 Li 反应: min dE = -0.767 eV/atom
mp-2293,MnSe,False,,与 Li 反应: min dE = -0.767 eV/atom
mp-604910,MnSe,False,,与 Li 反应: min dE = -0.767 eV/atom
mp-972,MnSe,False,,与 Li 反应: min dE = -0.767 eV/atom
mp-999540,MnSe,False,,与 Li 反应: min dE = -0.767 eV/atom
