material_id,formula,energy_above_hull,n_elements
mp-1365585,MgMn2O4,0.043214835178566,3
mp-2227097,MgMn2O4,0.08548921571428,3
mp-27510,MgMn2O4,0.0,3
mp-530444,MgMn2O4,0.035386782571423005,3
mp-1016144,MgMn3O6,0.08473092045833401,3
mp-1221976,MgMn3Te4,0.019797364450431003,3
mp-2217359,MgMn4O6,0.09627288545454701,3
mp-1003484,MgMn4O8,0.039744379919879,3
mp-1004375,MgMn4O8,0.042390792996801006,3
mp-1016146,MgMn4O8,0.07180264934295601,3
mp-1080218,MgMn4O8,0.049206582996802,3
mp-1390795,MgMn4O8,0.05931963607372501,3
mp-2218884,MgMn4O8,0.084971926073725,3
mp-2218942,MgMn4O8,0.047236392227571006,3
mp-2219024,MgMn4O8,0.08022801684295501,3
mp-2219384,MgMn4O8,0.075112908381417,3
mp-2226989,MgMn5O8,0.019340096428571003,3
mp-1003771,MgMn6O12,0.033210824594290006,3
mp-1046728,MgMnF4,0.093008102083334,3
mp-1337197,MgMnF5,0.034794822142855,3
mp-1829192,MgMnF5,0.030052624999999004,3
mp-1391800,MgMnF6,0.0,3
mp-1247154,MgMnN2,0.0,3
mp-1003856,MgMnO2,0.041349101875001,3
mp-1080243,MgMnO2,0.0399837175,3
mp-1399256,MgMnO2,0.055776328124999004,3
mp-770581,MgMnO3,0.076736935,3
mp-770618,MgMnO3,0.0,3
mp-1221936,MgMnTe2,0.0031335546336200004,3
mp-1221974,MgMnTe4,0.026437867083333,3
mp-27604,MgMo2O7,0.0,3
mp-677217,MgMo3S4,0.046522139062498004,3
mp-675435,MgMo3Se4,0.047983085312501006,3
mp-1348431,MgMoF5,0.06443404142857201,3
mp-1445001,MgMoF5,0.059700561428573,3
mp-1398330,MgMoF6,0.0,3
mp-864954,MgMoN2,0.0,3
mp-1342607,MgMoO3,0.059938090999997,3
mp-19047,MgMoO4,0.0,3
mp-17953,MgNb2O6,0.0,3
mp-2232190,MgNb4O10,0.062677330666671,3
mp-1010953,MgNi,0.044288365763889004,2
mp-1018140,MgNi,0.045670855763889004,2
mp-1185908,MgNi,0.048679383263889,2
mp-978288,MgNi,0.058299544097222,2
mp-1185705,MgNi2,0.0041701575000000005,2
mp-2675,MgNi2,0.0,2
mp-17942,MgNi2P,0.0,3
mp-30774,MgNi2Sn,0.0,3
mp-1063661,MgNi3,0.09358975781250001,2
mp-1185907,MgNi3,0.09473628781250101,2
mp-1206415,MgNi3B,0.043298927155301,3
mp-571428,MgNi3B2,0.0,3
mp-10700,MgNi3C,0.0,3
mp-1185921,MgNi5,0.094096098541667,2
mp-1327604,MgNiF5,0.030993068214286,3
mp-1397453,MgNiF5,0.026080805714285,3
mp-1409292,MgNiF6,0.0,3
mp-1008881,MgNiH,0.038379599189814005,3
mp-1017509,MgNiH2,0.0304070284375,3
mp-1017629,MgNiH3,0.005229102625000001,3
mp-1221953,MgNiO2,0.0017110899999970002,3
mp-1065577,MgO,0.063443604999999,2
mp-1180973,MgO,0.05972853,2
mp-1192043,MgO,0.092011632083333,2
mp-1192189,MgO,0.043237585416665,2
mp-1265,MgO,0.0,2
mp-1180271,MgO2,0.081022991666666,2
mp-2589,MgO2,0.014843958333333001,2
mp-384,MgP4,0.0,2
mp-15437,MgP4O11,0.0,3
mp-675651,MgPS3,0.0,3
mp-30943,MgPSe3,0.0,3
mp-1185917,MgPaAu2,0.0,3
mp-1185942,MgS,0.024979367500001,2
mp-13032,MgS,0.034344235,2
mp-1315,MgS,0.0,2
mp-1185953,MgS2,0.004917676666666,2
mp-1185959,MgS2,0.0,2
mp-1020122,MgS2O7,0.0,3
mp-769322,MgSO3,0.05739550142857101,3
mp-769347,MgSO3,0.07342707442857101,3
mp-769397,MgSO3,0.04840998342857,3
mp-4967,MgSO4,0.005323412083333001,3
mp-7572,MgSO4,0.0,3
mp-1018040,MgSe,0.0,2
mp-10760,MgSe,0.010059789999999002,2
mp-13031,MgSe,0.0059398949999990005,2
mp-1103590,MgSe2,0.0,2
mp-16771,MgSe2O5,0.0,3
mp-12271,MgSeO3,0.0,3
mp-12630,MgSeO4,0.0,3
mp-560670,MgSeO4,0.001840512083333,3
mp-1073794,MgSi,0.09911246166666601,2
mp-15701,MgSiN2,0.029344369374999003,3
mp-3677,MgSiN2,0.0,3
mp-1020115,MgSiO3,0.012783414166669001,3
mp-1020117,MgSiO3,0.011153507416669001,3
mp-1020118,MgSiO3,0.018486247291669002,3
mp-1020123,MgSiO3,0.020657474666670003,3
mp-1020124,MgSiO3,0.010191609166669,3
mp-1020125,MgSiO3,0.01116162841667,3
mp-1020361,MgSiO3,0.01051417991667,3
mp-1195746,MgSiO3,0.021623114416669,3
mp-1196002,MgSiO3,0.016838666291670003,3
mp-1199778,MgSiO3,0.011876652916669,3
mp-3470,MgSiO3,0.007678037916668001,3
mp-4321,MgSiO3,0.019268999666670002,3
mp-5026,MgSiO3,0.008332643916671,3
mp-557803,MgSiO3,0.012639097166668,3
mp-5834,MgSiO3,0.00786608891667,3
mp-603930,MgSiO3,0.009410846166669,3
mp-644879,MgSiO3,0.050826624666669006,3
mp-772412,MgSiO3,0.088718057541669,3
mp-2961,MgSiP2,0.0,3
mp-1094215,MgSn,0.068256293749999,2
mp-1094238,MgSn,0.072728198749999,2
mp-1094247,MgSn,0.030929368749999003,2
mp-1094250,MgSn,0.09638460208333201,2
mp-1094251,MgSn,0.089343567083333,2
mp-1094524,MgSn,0.06921955708333301,2
mp-1094669,MgSn,0.055988378750000005,2
mp-1094736,MgSn,0.072778638749999,2
mp-1094800,MgSn,0.06197647875000001,2
mp-1094801,MgSn,0.021182148749999002,2
mp-1185973,MgSn,0.031658046249999,2
mp-1094206,MgSn2,0.081564865833333,2
mp-1094212,MgSn2,0.08467542583333301,2
mp-1094213,MgSn2,0.077544189166666,2
mp-1094223,MgSn2,0.07632498583333401,2
mp-1094233,MgSn2,0.060654030833333004,2
mp-1094239,MgSn2,0.07190916583333301,2
mp-1094241,MgSn2,0.06635811083333501,2
mp-1094252,MgSn2,0.067471615833333,2
mp-1094521,MgSn2,0.08361634750000001,2
mp-1042980,MgSn2O5,0.031472742499992004,3
mp-1094202,MgSn3,0.08602048937500001,2
mp-1094230,MgSn3,0.09069722937500001,2
mp-1094249,MgSn3,0.055586094375001005,2
mp-1094725,MgSn3,0.069794726874999,2
mp-1094802,MgSn3,0.034545789375002,2
mp-1094988,MgSn3,0.08533692187500001,2
mp-978257,MgSn3,0.055132138124999,2
mp-1094229,MgSn5,0.068538922916669,2
mp-1094240,MgSn5,0.063817637916665,2
mp-1094245,MgSn5,0.09451699458333401,2
mp-1094246,MgSn5,0.07800068291666701,2
mp-5549,MgSnAu,0.0,3
mp-1411922,MgSnF4,0.047560233541667,3
mp-1397451,MgSnF6,0.0,3
mp-1029791,MgSnN2,0.0,3
mp-1176491,MgSnO3,0.0035946489999960003,3
mp-769348,MgSnO3,0.07301049799999701,3
mp-1009083,MgSnP2,0.010045734249999001,3
mp-39105,MgTa2N3,0.0,3
mp-1048795,MgTa2O6,0.061224763888889006,3
mp-9650,MgTa2O6,0.0,3
mp-1221934,MgTaN2,0.060312870833332005,3
mp-36800,MgTaN2,0.037747409583332,3
mp-1008786,MgTe,0.06860242499999901,2
mp-1017510,MgTe,0.054863777499999,2
mp-1039,MgTe,2.3602500000663443e-05,2
mp-13033,MgTe,0.0,2
mp-2604,MgTe2,0.0,2
mp-5746,MgTe2O5,0.007541435937499,3
mp-1210588,MgTeO4,0.0,3
mp-1094383,MgTi,0.079858877083332,2
mp-1094385,MgTi,0.09030117749999901,2
mp-1222072,MgTi11O20,0.005387495390619001,3
mp-766100,MgTi11O20,0.00870293929687,3
mp-774738,MgTi14O25,0.009961312062493,3
mp-1094275,MgTi2,0.08825148944444201,2
mp-1094351,MgTi2,0.071795466111109,2
mp-1094511,MgTi2,0.092451292777775,2
mp-760088,MgTi23O40,0.009262422070305,3
mp-1044622,MgTi2O4,0.028198966904758004,3
mp-1044648,MgTi2O4,0.04103123785714,3
mp-1044907,MgTi2O4,0.028891933809521004,3
mp-1047312,MgTi2O4,0.041815943571426005,3
mp-1047764,MgTi2O4,0.088322927142854,3
mp-1194382,MgTi2O4,0.016599014285711002,3
mp-1351530,MgTi2O4,0.06082362678571201,3
mp-1357438,MgTi2O4,0.06424317428571201,3
mp-1372438,MgTi2O4,0.09155259999999801,3
mp-27872,MgTi2O4,0.015969221428569002,3
mp-1042886,MgTi2O5,0.07107159625000001,3
mp-1173863,MgTi2O5,0.0007194658333320001,3
mp-1222007,MgTi2O5,0.022256535625,3
mp-28232,MgTi2O5,0.0,3
mp-1094865,MgTi3,0.095791223749999,2
mp-1101820,MgTi3H8,0.022533346666667002,3
mp-2217073,MgTi3O6,0.08848167149999801,3
mp-2217122,MgTi3O6,0.0652080435,3
mp-1046590,MgTi4O6,0.09584408863637,3
mp-1047986,MgTi4O8,0.099341544134633,3
mp-2215874,MgTi4O8,0.090591395673094,3
mp-2218857,MgTi4O8,0.081887104903863,3
mp-2218875,MgTi4O8,0.077420603365402,3
mp-2219114,MgTi4O8,0.043702376442324005,3
mp-1094322,MgTi5,0.066651698055555,2
mp-1094340,MgTi5,0.098692901388889,2
mp-1094387,MgTi5,0.089255001388888,2
mp-766437,MgTi5O10,0.0009499557812500001,3
mp-1191885,MgTi7H16,0.013422287916666002,3
mp-1233617,MgTi8O16,0.064273522399988,3
mp-2216790,MgTi8O16,0.061468621999987004,3
mp-1185975,MgTiCo2,0.021323858749999,3
mp-1342931,MgTiF5,0.08273720464285901,3
mp-1443056,MgTiF5,0.066079732142859,3
mp-1399447,MgTiF6,0.0,3
mp-1077185,MgTiH4,0.061614483333332005,3
mp-1029702,MgTiN2,0.024058637499999,3
mp-1245745,MgTiN2,0.0,3
mp-1345923,MgTiO3,0.082907726999998,3
mp-3771,MgTiO3,0.0,3
mp-1222035,MgU2O6,0.032537169722226006,3
mp-686040,MgU2O6,0.031051916944448,3
mp-1194009,MgU8Se17,0.0,3
mp-2271432,MgUO4,0.0,3
mp-687301,MgUO4,5.6026666666042515e-05,3
mp-7858,MgUO4,5.9399999999598676e-05,3
mp-2236764,MgV28O70,0.033575411515155,3
mp-2237148,MgV28O70,0.030419508888893002,3
mp-1040943,MgV2O4,0.0,3
mp-1041014,MgV2O4,0.018658150952377002,3
mp-1041583,MgV2O4,0.08722024988095001,3
mp-1041848,MgV2O4,0.048824226666663,3
mp-1048900,MgV2O4,0.025857684523806,3
mp-1333917,MgV2O4,0.05683178648809101,3
mp-1354917,MgV2O4,0.05274468309523601,3
mp-18900,MgV2O4,0.082410925952377,3
mp-2225302,MgV2O4,0.064365959523806,3
mp-19003,MgV2O5,0.041987103749999005,3
mp-1045734,MgV2O6,0.098049027777778,3
mp-1196870,MgV2O6,0.013346993888887002,3
mp-1401601,MgV2O6,0.023238636666665,3
mp-504510,MgV2O6,0.0,3
mp-553490,MgV2O6,0.007773065555554,3
mp-2217203,MgV3O6,0.09740424412500001,3
mp-773444,MgV3O7,0.07099349340908201,3
mp-37961,MgV3O8,0.011476706666666002,3
mp-766232,MgV3O8,0.012518467916667001,3
mp-1048675,MgV4O10,0.068582779333326,3
mp-2215785,MgV4O10,0.081617199999993,3
mp-2215949,MgV4O10,0.070787671999992,3
mp-2224256,MgV4O10,0.085699345333326,3
mp-2224992,MgV4O10,0.033396851333325005,3
mp-1402263,MgV4O8,0.09570023855769101,3
mp-2218887,MgV4O8,0.089000557019229,3
mp-2218937,MgV4O8,0.08182254317307701,3
mp-2218959,MgV4O8,0.082525753942306,3
mp-2219019,MgV4O8,0.089936232403847,3
mp-2219135,MgV4O8,0.093983903173077,3
mp-2224247,MgV5O10,0.08375104132812601,3
mp-2224735,MgV5O10,0.09880789757812601,3
mp-2228354,MgV5O12,0.08921699055555701,3
mp-2228915,MgV5O12,0.064402454444445,3
mp-2234106,MgV6O15,0.08535584977273901,3
mp-2234152,MgV6O15,0.078416877045466,3
mp-2234676,MgV6O15,0.06848593886364801,3
mp-2223715,MgV8O20,0.045207358620688004,3
mp-2235111,MgV8O20,0.04883288620689501,3
mp-1443628,MgVF4,0.096743057500002,3
mp-1372453,MgVF5,0.05314108785714101,3
mp-1388832,MgVF5,0.034471709999998004,3
mp-1446092,MgVF6,0.019429354374989,3
mp-1370061,MgVO3,0.09281653749999501,3
mp-27186,MgVO3,0.0,3
mp-1407403,MgWF6,0.0,3
mp-1326513,MgWO3,0.08178308499999701,3
mp-18875,MgWO4,0.0,3
mp-609151,MgWO4,0.026891210833333002,3
mp-1094435,MgZn,0.09516835563333301,2
mp-1094445,MgZn,0.084568393966666,2
mp-1094475,MgZn,0.044701568966666,2
mp-1094490,MgZn,0.0826177173,2
mp-1094505,MgZn,0.0712255923,2
mp-1094779,MgZn,0.043204822299999,2
mp-1094862,MgZn,0.053256547300000005,2
mp-2415538,MgZn,0.067038650633333,2
mp-583266,MgZn,0.0489315248,2
mp-978268,MgZn,0.033131127299999,2
mp-1094198,MgZn2,0.08034514499999801,2
mp-1094461,MgZn2,0.092109774999998,2
mp-1094483,MgZn2,0.073327421666665,2
mp-1124,MgZn2,0.0,2
mp-978269,MgZn2,0.007595595000000001,2
mp-1221931,MgZn2O3,0.095801036666666,3
mp-1094430,MgZn3,0.085436837976189,2
mp-1094476,MgZn3,0.07171987047618901,2
mp-1094478,MgZn3,0.041114361726189,2
mp-1094741,MgZn3,0.08581633797618901,2
mp-1094867,MgZn3,0.051993237976188,2
mp-1221958,MgZn3O4,0.01330739,3
mp-1120718,MgZn3S4,0.013665417499998,3
mp-1221971,MgZn3S4,0.013962442499998002,3
mp-1221982,MgZn4Ag5,0.010304326269231001,3
mp-1221986,MgZn4O5,0.012710161499997001,3
mp-1094194,MgZn5,0.047619915952378,2
mp-1094462,MgZn5,0.048471304285711,2
mp-1094484,MgZn5,0.04412610595238,2
mp-1094485,MgZn5,0.07428632595237901,2
mp-580931,MgZn5,0.030140218035712003,2
mp-1246995,MgZn5N4,0.024181729125001,3
mp-1210610,MgZn7O8,0.006223841249999001,3
mp-11236,MgZnAg2,0.0,3
mp-1221932,MgZnAg2,0.021398320000000002,3
mp-864922,MgZnAu2,0.0,3
mp-1221921,MgZnCo,0.0,3
mp-1221951,MgZnCu,0.0,3
mp-1185615,MgZnNi2,0.019069445381944,3
mp-1221905,MgZnO2,0.030296819999999003,3
mp-1221939,MgZnO2,0.07023565499999901,3
mp-1221929,MgZnS2,0.020455584999999003,3
mp-1094479,MgZr,0.07173924249999901,2
mp-1094882,MgZr,0.078277812499999,2
mp-1094974,MgZr,0.091624357499999,2
mp-1061732,MgZr2,0.040719961666667005,2
mp-1094472,MgZr3,0.019953511249998,2
mp-1094768,MgZr3,0.019266546249998,2
mp-978270,MgZr3,0.041415526249998,2
mp-674477,MgZr4O9,0.081437263214283,3
mp-864920,MgZrAu2,0.0,3
mp-1025460,MgZrF6,0.0,3
mp-1029536,MgZrN2,0.025828954999999,3
mp-1245429,MgZrN2,0.0,3
mp-1185624,MgZrNi2,0.011208180625001,3
mp-1185622,MgZrZn2,0.028046670000000003,3
mp-1104783,Mn(AlS2)2,0.0,3
mp-1025315,Mn(AlTe2)2,0.0,3
mp-1190456,Mn(BH4)2,0.010968215340906001,3
mp-1194910,Mn(BH4)2,0.013164941931815001,3
mp-1195649,Mn(BH4)2,0.038581101022724,3
mp-1204859,Mn(BH4)2,0.010427168825755001,3
mp-1092278,Mn(BMo)2,0.0,3
mp-1199954,Mn(BO2)2,0.040171877892854,3
mp-19789,Mn(BW)2,0.0,3
mp-754012,Mn(CO3)2,0.074035491574075,3
mp-767807,Mn(CoO2)2,0.014759003928571001,3
mp-757157,Mn(CoO2)4,0.070317376804036,3
mp-773238,Mn(CoO2)4,0.072959845265574,3
mp-759777,Mn(CoO3)2,0.028057288796297004,3
mp-763057,Mn(CoO3)2,0.028559463796297,3
mp-1078000,Mn(CrS2)2,0.052288982142856,3
mp-15974,Mn(CrS2)2,0.0,3
mp-1025180,Mn(CrSe2)2,0.0,3
mp-754068,Mn(Cu3O4)2,0.0,3
mp-34328,Mn(CuCl2)2,0.023590700000003,3
mp-1222020,Mn(CuSe)2,0.038230847000001004,3
mp-1222078,Mn(CuTe)2,0.015646082500001,3
mp-18750,Mn(FeO2)2,0.0,3
mp-697842,Mn(FeO2)2,0.08475882085714301,3
mp-1195097,Mn(H15N8)2,0.009935862872339002,3
mp-1272198,Mn(HO)2,0.023720373500002,3
mp-23789,Mn(HO)2,0.023585589500003,3
mp-625671,Mn(HO)2,0.038537820500002005,3
mp-626701,Mn(HO)2,0.025405672500003,3
mp-554980,Mn(IO3)2,0.0,3
mp-771047,Mn(IO3)2,0.040689294444444,3
mp-771237,Mn(IO3)2,0.032221068055554004,3
mp-771330,Mn(IO3)2,0.024082223888888,3
mp-1105059,Mn(Mo3Se4)2,0.08634805080459801,3
mp-542070,Mn(NO3)2,0.0,3
mp-780939,Mn(NO3)4,0.0,3
mp-10199,Mn(NbS2)3,0.0,3
mp-3669,Mn(NbS2)4,0.0,3
mp-1193575,Mn(NbSe2)4,0.0,3
mp-19442,Mn(Ni3O4)2,0.0,3
mp-758680,Mn(Ni9O10)2,0.040933841153846004,3
mp-542139,Mn(PO3)2,0.0,3
mp-25237,Mn(PO3)3,0.010715820064088001,3
mp-504351,Mn(PO3)3,0.008724037564088,3
mp-540439,Mn(PO3)3,0.046027029871780006,3
mp-704236,Mn(PO3)3,0.05922867467947301,3
mp-763790,Mn(PO3)3,0.045580562179473004,3
mp-771905,Mn(PO3)3,0.0,3
mp-26156,Mn(PO3)4,0.05565115107843201,3
mp-26274,Mn(PO3)4,0.044432188431374,3
mp-26984,Mn(PO3)4,0.021140461813726003,3
mp-31998,Mn(PO3)4,0.052381152843138004,3
mp-32018,Mn(PO3)4,0.05384092549019601,3
mp-32028,Mn(PO3)4,0.037124947843137,3
mp-759549,Mn(PO3)4,0.06322923372549001,3
mp-849736,Mn(PO3)5,0.070736490873017,3
mp-771239,Mn(SO4)2,0.034638282954549,3
mp-773014,Mn(SO4)2,0.046879456287882,3
mp-28669,Mn(SeO3)2,0.0,3
mp-1221935,Mn(VSi3)2,0.025138554814816003,3
mp-1247185,Mn10CuN8,0.089608851842104,3
mp-1222031,Mn11Al4V,0.052875022025862,3
mp-760128,Mn11Cu7O24,0.030396211294640003,3
mp-765492,Mn11Cu7O24,0.026526450104163,3
mp-567968,Mn11Si19,0.007096144694445,2
mp-861549,Mn11ZnO16,0.008406727321428,3
mp-1080220,Mn12HO24,0.035075867716782005,3
mp-760039,Mn12O17F7,0.08486346233795801,3
mp-778188,Mn12O17F7,0.085952247337959,3
mp-758718,Mn12O5F19,0.069997462893521,3
mp-759060,Mn12O5F19,0.06970778400463201,3
mp-759137,Mn12O5F19,0.073482659282411,3
mp-759171,Mn12O5F19,0.080293579004633,3
mp-759616,Mn12O5F19,0.073838727893522,3
mp-760306,Mn12O5F19,0.0661131731713,3
mp-761089,Mn12O5F19,0.06932116872685501,3
mp-764466,Mn12O5F19,0.072118233449077,3
mp-766056,Mn12O5F19,0.097145236782411,3
mp-774320,Mn12O5F19,0.07250856594907801,3
mp-778479,Mn12O5F19,0.07223741344907701,3
mp-778930,Mn12O5F19,0.07485485094907801,3
mp-780464,Mn12O5F19,0.069703277615744,3
mp-780481,Mn12O5F19,0.071621359560189,3
mp-780511,Mn12O5F19,0.07590488483796701,3
mp-781597,Mn12O5F19,0.07386386428241,3
mp-782818,Mn12O5F19,0.0720658456713,3
mp-849284,Mn12O5F19,0.072754859004634,3
mp-849549,Mn12O5F19,0.067848044837966,3
mp-849551,Mn12O5F19,0.066457044560189,3
mp-850940,Mn12O5F19,0.07368639622685601,3
mp-850953,Mn12O5F19,0.073397332060189,3
mp-759893,Mn12O7F17,0.07784677016202701,3
mp-760154,Mn12O7F17,0.08440218155091701,3
mp-760898,Mn12O7F17,0.08644932905091701,3
mp-761005,Mn12O7F17,0.085860154884251,3
mp-761043,Mn12O7F17,0.083679931550917,3
mp-761088,Mn12O7F17,0.092892210995362,3
mp-764498,Mn12O7F17,0.081626685162028,3
mp-764575,Mn12O7F17,0.077939861828695,3
mp-774322,Mn12O7F17,0.080317747106472,3
mp-775126,Mn12O7F17,0.084252501550916,3
mp-776981,Mn12O7F17,0.07170199099536201,3
mp-777823,Mn12O7F17,0.06734172349536101,3
mp-778181,Mn12O7F17,0.07445771849536101,3
mp-778183,Mn12O7F17,0.07135700321758401,3
mp-779344,Mn12O7F17,0.071355989050918,3
mp-780104,Mn12O7F17,0.07595902877314001,3
mp-781618,Mn12O7F17,0.06823555655091701,3
mp-849383,Mn12O7F17,0.071594801828696,3
mp-849482,Mn12O7F17,0.07593782071758301,3
mp-849485,Mn12O7F17,0.080593154050917,3
mp-849518,Mn12O7F17,0.06648862738425,3
mp-849545,Mn12O7F17,0.08816897766202701,3
mp-850520,Mn12O7F17,0.07999053710647301,3
mp-850942,Mn12O7F17,0.055801537939807,3
mp-850992,Mn12O7F17,0.082117645439805,3
mp-1222102,Mn12SiP3,0.05168146476293001,3
mp-775873,Mn13Cr3O32,0.08795586873262401,3
mp-759736,Mn13Cu11O32,0.034160475908977,3
mp-762538,Mn13Fe11O32,0.05322757678571301,3
mp-771188,Mn13Fe3O32,0.09369433607639,3
mp-28525,Mn15(Br3O10)2,0.0,3
mp-771190,Mn15CrO32,0.06493425286456901,3
mp-851082,Mn15NiO32,0.061508577361112,3
mp-752,Mn15Si26,0.004928698069107,2
mp-532236,Mn17Fe13O40,0.049597992428568,3
mp-706492,Mn19Fe17O48,0.068267631190479,3
mp-1245400,Mn2(CN2)3,0.078558347499997,3
mp-758396,Mn2(CO3)3,0.067721146011898,3
mp-759142,Mn2(CO3)3,0.072963116369042,3
mp-762590,Mn2(CO3)3,0.052834133154755006,3
mp-762671,Mn2(CO3)3,0.054169388511899,3
mp-1194187,Mn2(Co7B2)3,0.031236725344829002,3
mp-1193061,Mn2(Ni7B2)3,0.080726948405169,3
mp-882498,Mn2(PO3)5,0.044086916060634,3
mp-26062,Mn2(PO4)3,0.047018316323517,3
mp-768472,Mn2(SO4)3,0.0,3
mp-768543,Mn2(SO4)3,0.035496636176471,3
mp-778822,Mn2(SO4)3,0.010773954558824001,3
mp-1193216,Mn20(MoC2)3,0.025752015742254,3
mp-1193083,Mn20(WC2)3,0.027868033607216004,3
mp-1222227,Mn20Si12C,0.030386962803030004,3
mp-766493,Mn21O40,0.06723339138661301,2
mp-849596,Mn21O40,0.057628469911204,2
mp-767308,Mn21Sn9O40,0.076308873642853,3
mp-1222106,Mn23(BC)3,0.008207707116525001,3
mp-1222165,Mn23(BC2)2,0.004885528997226001,3
mp-542830,Mn23C6,0.0,2
mp-757698,Mn23FeO32,0.013526792142856,3
mp-1222194,Mn29H2,0.0,2
mp-1180309,Mn2Al3,0.028598418500000004,2
mp-7892,Mn2AlB2,0.0,3
mp-13079,Mn2AlCo,0.026833108534482,3
mp-864988,Mn2AlCr,0.0,3
mp-768538,Mn2AlO4,0.06565248999999701,3
mp-1045487,Mn2AlS4,0.072019048571427,3
mp-10895,Mn2AlV,0.0,3
mp-864990,Mn2AlW,0.0,3
mp-30410,Mn2Au5,0.014431074999997,2
mp-20318,Mn2B,0.098453016839082,2
mp-1078108,Mn2B4Mo,0.008076587142857,3
mp-1077988,Mn2B4W,0.017351590714291,3
mp-28943,Mn2BO4,0.0,3
mp-1190593,Mn2ClO3,0.036218699791666004,3
mp-757022,Mn2Co5O12,0.09641992803257501,3
mp-1246571,Mn2CoN2,0.058614919999998,3
mp-1221996,Mn2CoO4,0.0,3
mp-766445,Mn2CoO4,0.037909638571429004,3
mp-761501,Mn2CoO6,0.03258647537037,3
mp-13082,Mn2CoSi,0.024062871250000003,3
mp-1222474,Mn2Cr13S20,0.049109983714290005,3
mp-760285,Mn2Cr3O12,0.033202733813724,3
mp-772631,Mn2Cr3O12,0.036390173078429004,3
mp-864955,Mn2CrCo,0.0,3
mp-1221924,Mn2CrI6,0.036963290617285004,3
mp-34139,Mn2CrO4,0.004249252142855001,3
mp-675077,Mn2CrO4,0.032705599285714,3
mp-765581,Mn2CrO4,0.015428544642857001,3
mp-753734,Mn2CrO6,0.083476364814803,3
mp-775006,Mn2CrO6,0.08456705037035801,3
mp-1221987,Mn2CrSe3,0.079347920172413,3
mp-1274535,Mn2CuO4,0.05102278741069,3
mp-1275201,Mn2CuO4,0.029347000267834003,3
mp-1292782,Mn2CuO4,0.057094795267834,3
mp-2234128,Mn2CuO4,0.049730623124976,3
mp-34237,Mn2CuO4,0.039379490982120006,3
mp-34563,Mn2CuO4,0.076540021696406,3
mp-36921,Mn2CuO4,0.071580030982119,3
mp-505421,Mn2CuO4,0.042708073839262006,3
mp-675296,Mn2CuO4,0.060489899553548006,3
mp-685330,Mn2CuO4,0.064108620505929,3
mp-698748,Mn2CuO4,0.06647498110116601,3
mp-705869,Mn2CuO4,0.058542369696406006,3
mp-753169,Mn2F5,0.073743492500001,2
mp-753215,Mn2F5,0.07338494821428501,2
mp-753435,Mn2F7,0.055144058055555,2
mp-757058,Mn2F7,0.06471062805555601,2
mp-759987,Mn2F7,0.064024462777778,2
mp-760309,Mn2F7,0.015139468055555001,2
mp-1247361,Mn2FeN2,0.069959507000001,3
mp-761563,Mn2FeO3,0.073909762500003,3
mp-1307551,Mn2FeO4,0.079385975714286,3
mp-38856,Mn2FeO4,0.058655346428572,3
mp-754642,Mn2FeO4,0.041824725000001006,3
mp-1003765,Mn2HO4,0.034643315550587,3
mp-1003920,Mn2HO4,0.020116381622016,3
mp-1080222,Mn2HO4,0.045326033586301,3
mp-1097903,Mn2HO4,0.043230146979158,3
mp-625393,Mn2HO4,0.027751924122015003,3
mp-18302,Mn2MoP12,0.0,3
mp-1221793,Mn2N,0.070178950833332,2
mp-9981,Mn2N,0.0,2
mp-12659,Mn2Nb,0.0,2
mp-865011,Mn2NbAl,0.0,3
mp-17867,Mn2NbP12,0.0,3
mp-1246609,Mn2NiN2,0.038548326999997,3
mp-1221867,Mn2NiO3,0.07710111583333601,3
mp-1221937,Mn2NiO3,0.072076517500002,3
mp-1180531,Mn2NiO4,0.068174602797613,3
mp-2352352,Mn2NiO4,0.04920176994047001,3
mp-36843,Mn2NiO4,0.012463314226184002,3
mp-622693,Mn2NiO4,0.058827972083327004,3
mp-690543,Mn2NiO4,0.040669639226184,3
mp-25285,Mn2NiO6,0.09669745824074301,3
mp-2223159,Mn2O2F3,0.088435406309517,3
mp-753857,Mn2O2F3,0.092848989880946,3
mp-27807,Mn2O2F9,0.0,3
mp-1172875,Mn2O3,0.0,2
mp-1203190,Mn2O3,0.07640607924999801,2
mp-1204718,Mn2O3,0.076886719624999,2
mp-1303934,Mn2O3,0.058604068375000005,2
mp-1306224,Mn2O3,0.050317489374999004,2
mp-510604,Mn2O3,0.006783344624999001,2
mp-565203,Mn2O3,0.0001606345,2
mp-770543,Mn2O3,0.064272060375,2
mp-771717,Mn2O3,0.08820273437499801,2
mp-778470,Mn2O3,0.078851421625,2
mp-1176477,Mn2O3F,0.067539197916643,3
mp-1176655,Mn2O3F,0.06880523069442,3
mp-753074,Mn2O3F,0.07580503999997501,3
mp-754050,Mn2O3F,0.069278034583309,3
mp-754423,Mn2O3F,0.07210256124997501,3
mp-754441,Mn2O3F,0.078670429166642,3
mp-754574,Mn2O3F,0.070797619916642,3
mp-755910,Mn2O3F,0.09355386708330801,3
mp-760225,Mn2O3F,0.08839532624997501,3
mp-760903,Mn2O3F,0.080517509999975,3
mp-763008,Mn2O3F,0.073181968472197,3
mp-764435,Mn2O3F,0.071471218249977,3
mp-764913,Mn2O3F,0.07465142024997501,3
mp-767610,Mn2O3F,0.079180050416642,3
